Location ID,Observed Property ID,Observed DateTime,Result Value,Result Unit,Lab: MDL,,,,,,,,,
WULE,Microcystis_Biovolume,2024-01-22 07:40:00.000+10:00,0.013,mm3/l,,,,,,,,,,
WULE,Microcystis_Cell count,2024-01-22 07:40:00.000+10:00,490,cells/ml,,,,,,,,,,
WULE,Non toxic Aphanizomenonaceae_Biovolume,2024-01-22 07:40:00.000+10:00,0.084,mm3/l,,,,,,,,,,
WULE,Non toxic Aphanizomenonaceae_Cell count,2024-01-22 07:40:00.000+10:00,1903,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria,2024-01-22 07:40:00.000+10:00,34170,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria Biovolume,2024-01-22 07:40:00.000+10:00,1.42,mm3/l,,,,,,,,,,
WULE,Pseudanabaena_Biovolume,2024-01-22 07:40:00.000+10:00,0.124,mm3/l,,,,,,,,,,
WULE,Pseudanabaena_Cell count,2024-01-22 07:40:00.000+10:00,12443,cells/ml,,,,,,,,,,
WULE,Raphidiopsis raciborskii_Biovolume,2024-01-22 07:40:00.000+10:00,0.657,mm3/l,,,,,,,,,,
WULE,Raphidiopsis raciborskii_Cell count,2024-01-22 07:40:00.000+10:00,22428,cells/ml,,,,,,,,,,
WULE,Sphaerospermopsis aphanizomenoides_Biovolume,2024-01-22 07:40:00.000+10:00,0.021,mm3/l,,,,,,,,,,
WULE,Sphaerospermopsis aphanizomenoides_Cell count,2024-01-22 07:40:00.000+10:00,578,cells/ml,,,,,,,,,,
WULE,Total Cyanobacteria,2024-01-22 07:40:00.000+10:00,158900,cells/ml,,,,,,,,,,
WULE,Umezakia ovalisporum_Biovolume,2024-01-22 07:40:00.000+10:00,0.65,mm3/l,,,,,,,,,,
WULE,Umezakia ovalisporum_Cell count,2024-01-22 07:40:00.000+10:00,10298,cells/ml,,,,,,,,,,
WULM,Aphanizomenonaceae_Biovolume,2024-01-22 07:30:00.000+10:00,0.075,mm3/l,,,,,,,,,,
WULM,Aphanizomenonaceae_Cell count,2024-01-22 07:30:00.000+10:00,731,cells/ml,,,,,,,,,,
WULM,Chlorophyll - a,2024-01-22 07:30:00.000+10:00,10.2,mg/m^3,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Biovolume,2024-01-22 07:30:00.000+10:00,0.084,mm3/l,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Cell count,2024-01-22 07:30:00.000+10:00,186447,cells/ml,,,,,,,,,,
WULM,Cuspidothrix issatschenkoi_Biovolume,2024-01-22 07:30:00.000+10:00,0.071,mm3/l,,,,,,,,,,
WULM,Cuspidothrix issatschenkoi_Cell count,2024-01-22 07:30:00.000+10:00,1325,cells/ml,,,,,,,,,,
WULM,Cyanobacteria Biovolume,2024-01-22 07:30:00.000+10:00,2.7,mm3/l,,,,,,,,,,
WULM,Enterococci,2024-01-22 07:30:00.000+10:00,3,cfu/100ml,,,,,,,,,,
WULM,Microcystis_Biovolume,2024-01-22 07:30:00.000+10:00,0.022,mm3/l,,,,,,,,,,
WULM,Microcystis_Cell count,2024-01-22 07:30:00.000+10:00,817,cells/ml,,,,,,,,,,
WULM,Non toxic Aphanizomenonaceae_Biovolume,2024-01-22 07:30:00.000+10:00,0.263,mm3/l,,,,,,,,,,
WULM,Non toxic Aphanizomenonaceae_Cell count,2024-01-22 07:30:00.000+10:00,5933,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria,2024-01-22 07:30:00.000+10:00,47520,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria Biovolume,2024-01-22 07:30:00.000+10:00,2.13,mm3/l,,,,,,,,,,
WULM,Pseudanabaena_Biovolume,2024-01-22 07:30:00.000+10:00,0.08,mm3/l,,,,,,,,,,
WULM,Pseudanabaena_Cell count,2024-01-22 07:30:00.000+10:00,8057,cells/ml,,,,,,,,,,
WULM,Raphidiopsis raciborskii_Biovolume,2024-01-22 07:30:00.000+10:00,0.757,mm3/l,,,,,,,,,,
WULM,Raphidiopsis raciborskii_Cell count,2024-01-22 07:30:00.000+10:00,25808,cells/ml,,,,,,,,,,
WULM,Sphaerospermopsis aphanizomenoides_Biovolume,2024-01-22 07:30:00.000+10:00,0.072,mm3/l,,,,,,,,,,
WULM,Sphaerospermopsis aphanizomenoides_Cell count,2024-01-22 07:30:00.000+10:00,1937,cells/ml,,,,,,,,,,
WULM,Total Cyanobacteria,2024-01-22 07:30:00.000+10:00,251200,cells/ml,,,,,,,,,,
WULM,Umezakia ovalisporum_Biovolume,2024-01-22 07:30:00.000+10:00,1.273,mm3/l,,,,,,,,,,
WULM,Umezakia ovalisporum_Cell count,2024-01-22 07:30:00.000+10:00,20165,cells/ml,,,,,,,,,,
WULW,Aphanizomenon gracile_Biovolume,2024-01-22 07:20:00.000+10:00,0.027,mm3/l,,,,,,,,,,
WULW,Aphanizomenon gracile_Cell count,2024-01-22 07:20:00.000+10:00,544,cells/ml,,,,,,,,,,
WULW,Aphanizomenonaceae_Biovolume,2024-01-22 07:20:00.000+10:00,0.734,mm3/l,,,,,,,,,,
WULW,Aphanizomenonaceae_Cell count,2024-01-22 07:20:00.000+10:00,7065,cells/ml,,,,,,,,,,
WULW,Chlorophyll - a,2024-01-22 07:20:00.000+10:00,11.9,mg/m^3,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Biovolume,2024-01-22 07:20:00.000+10:00,0.014,mm3/l,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Cell count,2024-01-22 07:20:00.000+10:00,31465,cells/ml,,,,,,,,,,
WULW,Cuspidothrix issatschenkoi_Biovolume,2024-01-22 07:20:00.000+10:00,0.064,mm3/l,,,,,,,,,,
WULW,Cuspidothrix issatschenkoi_Cell count,2024-01-22 07:20:00.000+10:00,1189,cells/ml,,,,,,,,,,
WULW,Cyanobacteria Biovolume,2024-01-22 07:20:00.000+10:00,1.36,mm3/l,,,,,,,,,,
WULW,Enterococci,2024-01-22 07:20:00.000+10:00,3,cfu/100ml,,,,,,,,,,
WULW,Non toxic Aphanizomenonaceae_Biovolume,2024-01-22 07:20:00.000+10:00,0.11,mm3/l,,,,,,,,,,
WULW,Non toxic Aphanizomenonaceae_Cell count,2024-01-22 07:20:00.000+10:00,2481,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria,2024-01-22 07:20:00.000+10:00,16320,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria Biovolume,2024-01-22 07:20:00.000+10:00,1.06,mm3/l,,,,,,,,,,
WULW,Pseudanabaena_Biovolume,2024-01-22 07:20:00.000+10:00,0.06,mm3/l,,,,,,,,,,
WULW,Pseudanabaena_Cell count,2024-01-22 07:20:00.000+10:00,6005,cells/ml,,,,,,,,,,
WULW,Raphidiopsis raciborskii_Biovolume,2024-01-22 07:20:00.000+10:00,0.227,mm3/l,,,,,,,,,,
WULW,Raphidiopsis raciborskii_Cell count,2024-01-22 07:20:00.000+10:00,7745,cells/ml,,,,,,,,,,
WULW,Sphaerospermopsis aphanizomenoides_Biovolume,2024-01-22 07:20:00.000+10:00,0.028,mm3/l,,,,,,,,,,
WULW,Sphaerospermopsis aphanizomenoides_Cell count,2024-01-22 07:20:00.000+10:00,765,cells/ml,,,,,,,,,,
WULW,Total Cyanobacteria,2024-01-22 07:20:00.000+10:00,58770,cells/ml,,,,,,,,,,
WULW,Umezakia ovalisporum_Biovolume,2024-01-22 07:20:00.000+10:00,0.095,mm3/l,,,,,,,,,,
WULW,Umezakia ovalisporum_Cell count,2024-01-22 07:20:00.000+10:00,1509,cells/ml,,,,,,,,,,
WULE,Ammonia as N,2024-01-08 12:00:00.000+10:00,0.01,mg/L,0.01,,,,,,,,,
WULW,Ammonia as N,2024-01-08 12:00:00.000+10:00,0.01,mg/L,0.01,,,,,,,,,
WULM,Ammonia as N,2024-01-08 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,,
WULW,Dissolved Reactive Phosphorus as P,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Dissolved Reactive Phosphorus as P,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Dissolved Reactive Phosphorus as P,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrate as N,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrate as N,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrate as N,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite + Nitrate as N,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite + Nitrate as N,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite + Nitrate as N,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite as N,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite as N,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite as N,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Total Kjeldahl Nitrogen as N,2024-01-08 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULE,Total Kjeldahl Nitrogen as N,2024-01-08 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULW,Total Kjeldahl Nitrogen as N,2024-01-08 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,,
WULM,Total Nitrogen as N,2024-01-08 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULE,Total Nitrogen as N,2024-01-08 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULW,Total Nitrogen as N,2024-01-08 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,,
WULW,Total Phosphorus as P,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Total Phosphorus as P,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Total Phosphorus as P,2024-01-08 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Total suspended solids,2024-01-08 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULW,Total suspended solids,2024-01-08 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULM,Total suspended solids,2024-01-08 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULE,Chlorophyll - a,2024-01-08 07:35:00.000+10:00,4.9,mg/m^3,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Biovolume,2024-01-08 07:35:00.000+10:00,0.113,mm3/l,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Cell count,2024-01-08 07:35:00.000+10:00,251948,cells/ml,,,,,,,,,,
WULE,Cuspidothrix issatschenkoi_Biovolume,2024-01-08 07:35:00.000+10:00,0.057,mm3/l,,,,,,,,,,
WULE,Cuspidothrix issatschenkoi_Cell count,2024-01-08 07:35:00.000+10:00,1053,cells/ml,,,,,,,,,,
WULE,Cyanobacteria Biovolume,2024-01-08 07:35:00.000+10:00,0.497,mm3/l,,,,,,,,,,
WULE,Enterococci,2024-01-08 07:35:00.000+10:00,1,cfu/100ml,,,,,,,,,,
WULE,Microcystis_Biovolume,2024-01-08 07:35:00.000+10:00,0.007,mm3/l,,,,,,,,,,
WULE,Microcystis_Cell count,2024-01-08 07:35:00.000+10:00,265,cells/ml,,,,,,,,,,
WULE,Non toxic Aphanizomenonaceae_Biovolume,2024-01-08 07:35:00.000+10:00,0.154,mm3/l,,,,,,,,,,
WULE,Non toxic Aphanizomenonaceae_Cell count,2024-01-08 07:35:00.000+10:00,3466,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria,2024-01-08 07:35:00.000+10:00,503,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria Biovolume,2024-01-08 07:35:00.000+10:00,0.013,mm3/l,,,,,,,,,,
WULE,Pseudanabaena_Biovolume,2024-01-08 07:35:00.000+10:00,0.16,mm3/l,,,,,,,,,,
WULE,Pseudanabaena_Cell count,2024-01-08 07:35:00.000+10:00,16086,cells/ml,,,,,,,,,,
WULE,Raphidiopsis raciborskii_Biovolume,2024-01-08 07:35:00.000+10:00,0.006,mm3/l,,,,,,,,,,
WULE,Raphidiopsis raciborskii_Cell count,2024-01-08 07:35:00.000+10:00,238,cells/ml,,,,,,,,,,
WULE,Total Cyanobacteria,2024-01-08 07:35:00.000+10:00,273100,cells/ml,,,,,,,,,,
WULM,Chlorophyll - a,2024-01-08 07:30:00.000+10:00,5.7,mg/m^3,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Biovolume,2024-01-08 07:30:00.000+10:00,0.156,mm3/l,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Cell count,2024-01-08 07:30:00.000+10:00,346573,cells/ml,,,,,,,,,,
WULM,Cuspidothrix issatschenkoi_Biovolume,2024-01-08 07:30:00.000+10:00,0.058,mm3/l,,,,,,,,,,
WULM,Cuspidothrix issatschenkoi_Cell count,2024-01-08 07:30:00.000+10:00,1070,cells/ml,,,,,,,,,,
WULM,Cyanobacteria Biovolume,2024-01-08 07:30:00.000+10:00,0.66,mm3/l,,,,,,,,,,
WULM,Enterococci,2024-01-08 07:30:00.000+10:00,1,cfu/100ml,,,,,,,,,,
WULM,Microcystis_Biovolume,2024-01-08 07:30:00.000+10:00,0.024,mm3/l,,,,,,,,,,
WULM,Microcystis_Cell count,2024-01-08 07:30:00.000+10:00,885,cells/ml,,,,,,,,,,
WULM,Non toxic Aphanizomenonaceae_Biovolume,2024-01-08 07:30:00.000+10:00,0.199,mm3/l,,,,,,,,,,
WULM,Non toxic Aphanizomenonaceae_Cell count,2024-01-08 07:30:00.000+10:00,4481,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria,2024-01-08 07:30:00.000+10:00,1170,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria Biovolume,2024-01-08 07:30:00.000+10:00,0.032,mm3/l,,,,,,,,,,
WULM,Pseudanabaena_Biovolume,2024-01-08 07:30:00.000+10:00,0.215,mm3/l,,,,,,,,,,
WULM,Pseudanabaena_Cell count,2024-01-08 07:30:00.000+10:00,21537,cells/ml,,,,,,,,,,
WULM,Raphidiopsis raciborskii_Biovolume,2024-01-08 07:30:00.000+10:00,0.008,mm3/l,,,,,,,,,,
WULM,Raphidiopsis raciborskii_Cell count,2024-01-08 07:30:00.000+10:00,289,cells/ml,,,,,,,,,,
WULM,Total Cyanobacteria,2024-01-08 07:30:00.000+10:00,374800,cells/ml,,,,,,,,,,
WULW,Chlorophyll - a,2024-01-08 07:25:00.000+10:00,7,mg/m^3,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Biovolume,2024-01-08 07:25:00.000+10:00,0.188,mm3/l,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Cell count,2024-01-08 07:25:00.000+10:00,417260,cells/ml,,,,,,,,,,
WULW,Cuspidothrix issatschenkoi_Biovolume,2024-01-08 07:25:00.000+10:00,0.039,mm3/l,,,,,,,,,,
WULW,Cuspidothrix issatschenkoi_Cell count,2024-01-08 07:25:00.000+10:00,726,cells/ml,,,,,,,,,,
WULW,Cyanobacteria Biovolume,2024-01-08 07:25:00.000+10:00,0.673,mm3/l,,,,,,,,,,
WULW,Enterococci,2024-01-08 07:25:00.000+10:00,1,cfu/100ml,,,,,,,,,,
WULW,Microcystis_Biovolume,2024-01-08 07:25:00.000+10:00,0.003,mm3/l,,,,,,,,,,
WULW,Microcystis_Cell count,2024-01-08 07:25:00.000+10:00,136,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria,2024-01-08 07:25:00.000+10:00,5580,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria Biovolume,2024-01-08 07:25:00.000+10:00,0.346,mm3/l,,,,,,,,,,
WULW,Pseudanabaena_Biovolume,2024-01-08 07:25:00.000+10:00,0.1,mm3/l,,,,,,,,,,
WULW,Pseudanabaena_Cell count,2024-01-08 07:25:00.000+10:00,10037,cells/ml,,,,,,,,,,
WULW,Total Cyanobacteria,2024-01-08 07:25:00.000+10:00,433600,cells/ml,,,,,,,,,,
WULW,Umezakia ovalisporum_Biovolume,2024-01-08 07:25:00.000+10:00,0.343,mm3/l,,,,,,,,,,
WULW,Umezakia ovalisporum_Cell count,2024-01-08 07:25:00.000+10:00,5444,cells/ml,,,,,,,,,,
WULM,Ammonia as N,2023-12-27 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,,
WULE,Ammonia as N,2023-12-27 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,,
WULW,Ammonia as N,2023-12-27 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,,
WULM,Dissolved Reactive Phosphorus as P,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Dissolved Reactive Phosphorus as P,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Dissolved Reactive Phosphorus as P,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrate as N,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrate as N,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrate as N,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite + Nitrate as N,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite + Nitrate as N,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite + Nitrate as N,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite as N,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite as N,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite as N,2023-12-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Total Kjeldahl Nitrogen as N,2023-12-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULM,Total Kjeldahl Nitrogen as N,2023-12-27 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULW,Total Kjeldahl Nitrogen as N,2023-12-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULM,Total Nitrogen as N,2023-12-27 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULW,Total Nitrogen as N,2023-12-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULE,Total Nitrogen as N,2023-12-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULE,Total Phosphorus as P,2023-12-27 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,,
WULW,Total Phosphorus as P,2023-12-27 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,,
WULM,Total Phosphorus as P,2023-12-27 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,,
WULM,Total suspended solids,2023-12-27 12:00:00.000+10:00,7,mg/L,5,,,,,,,,,
WULE,Total suspended solids,2023-12-27 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULW,Total suspended solids,2023-12-27 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULE,Chlorophyll - a,2023-12-27 09:05:00.000+10:00,4.6,mg/m^3,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Biovolume,2023-12-27 09:05:00.000+10:00,0.295,mm3/l,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Cell count,2023-12-27 09:05:00.000+10:00,653897,cells/ml,,,,,,,,,,
WULE,Cyanobacteria Biovolume,2023-12-27 09:05:00.000+10:00,0.44,mm3/l,,,,,,,,,,
WULE,Enterococci,2023-12-27 09:05:00.000+10:00,7,cfu/100ml,,,,,,,,,,
WULE,Microcystis_Biovolume,2023-12-27 09:05:00.000+10:00,0.145,mm3/l,,,,,,,,,,
WULE,Microcystis_Cell count,2023-12-27 09:05:00.000+10:00,5240,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria,2023-12-27 09:05:00.000+10:00,5240,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria Biovolume,2023-12-27 09:05:00.000+10:00,0.145,mm3/l,,,,,,,,,,
WULE,Total Cyanobacteria,2023-12-27 09:05:00.000+10:00,659100,cells/ml,,,,,,,,,,
WULM,Chlorophyll - a,2023-12-27 09:00:00.000+10:00,4.5,mg/m^3,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Biovolume,2023-12-27 09:00:00.000+10:00,0.652,mm3/l,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Cell count,2023-12-27 09:00:00.000+10:00,1445847,cells/ml,,,,,,,,,,
WULM,Cyanobacteria Biovolume,2023-12-27 09:00:00.000+10:00,0.857,mm3/l,,,,,,,,,,
WULM,Enterococci,2023-12-27 09:00:00.000+10:00,4,cfu/100ml,,,,,,,,,,
WULM,Microcystis_Biovolume,2023-12-27 09:00:00.000+10:00,0.136,mm3/l,,,,,,,,,,
WULM,Microcystis_Cell count,2023-12-27 09:00:00.000+10:00,4899,cells/ml,,,,,,,,,,
WULM,Non toxic Aphanizomenonaceae_Biovolume,2023-12-27 09:00:00.000+10:00,0.036,mm3/l,,,,,,,,,,
WULM,Non toxic Aphanizomenonaceae_Cell count,2023-12-27 09:00:00.000+10:00,816,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria,2023-12-27 09:00:00.000+10:00,5850,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria Biovolume,2023-12-27 09:00:00.000+10:00,0.163,mm3/l,,,,,,,,,,
WULM,Pseudanabaena_Biovolume,2023-12-27 09:00:00.000+10:00,0.006,mm3/l,,,,,,,,,,
WULM,Pseudanabaena_Cell count,2023-12-27 09:00:00.000+10:00,647,cells/ml,,,,,,,,,,
WULM,Raphidiopsis raciborskii_Biovolume,2023-12-27 09:00:00.000+10:00,0.027,mm3/l,,,,,,,,,,
WULM,Raphidiopsis raciborskii_Cell count,2023-12-27 09:00:00.000+10:00,953,cells/ml,,,,,,,,,,
WULM,Total Cyanobacteria,2023-12-27 09:00:00.000+10:00,1453000,cells/ml,,,,,,,,,,
WULW,Chlorophyll - a,2023-12-27 08:55:00.000+10:00,4.8,mg/m^3,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Biovolume,2023-12-27 08:55:00.000+10:00,1.649,mm3/l,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Cell count,2023-12-27 08:55:00.000+10:00,3652653,cells/ml,,,,,,,,,,
WULW,Cyanobacteria Biovolume,2023-12-27 08:55:00.000+10:00,1.71,mm3/l,,,,,,,,,,
WULW,Enterococci,2023-12-27 08:55:00.000+10:00,7,cfu/100ml,,,,,,,,,,
WULW,Microcystis_Biovolume,2023-12-27 08:55:00.000+10:00,0.056,mm3/l,,,,,,,,,,
WULW,Microcystis_Cell count,2023-12-27 08:55:00.000+10:00,2041,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria,2023-12-27 08:55:00.000+10:00,2040,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria Biovolume,2023-12-27 08:55:00.000+10:00,0.056,mm3/l,,,,,,,,,,
WULW,Total Cyanobacteria,2023-12-27 08:55:00.000+10:00,3655000,cells/ml,,,,,,,,,,
WULW,Ammonia as N,2023-12-11 12:00:00.000+10:00,0.09,mg/L,0.01,,,,,,,,,
WULE,Ammonia as N,2023-12-11 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,,
WULM,Ammonia as N,2023-12-11 12:00:00.000+10:00,0.07,mg/L,0.01,,,,,,,,,
WULE,Dissolved Reactive Phosphorus as P,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Dissolved Reactive Phosphorus as P,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Dissolved Reactive Phosphorus as P,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrate as N,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrate as N,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrate as N,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite + Nitrate as N,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite + Nitrate as N,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite + Nitrate as N,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite as N,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite as N,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite as N,2023-12-11 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Total Kjeldahl Nitrogen as N,2023-12-11 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULE,Total Kjeldahl Nitrogen as N,2023-12-11 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULM,Total Kjeldahl Nitrogen as N,2023-12-11 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULE,Total Nitrogen as N,2023-12-11 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULW,Total Nitrogen as N,2023-12-11 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULM,Total Nitrogen as N,2023-12-11 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULW,Total Phosphorus as P,2023-12-11 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,,
WULE,Total Phosphorus as P,2023-12-11 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,,
WULM,Total Phosphorus as P,2023-12-11 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,,
WULE,Total suspended solids,2023-12-11 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULM,Total suspended solids,2023-12-11 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULW,Total suspended solids,2023-12-11 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULE,Chlorophyll - a,2023-12-11 07:50:00.000+10:00,3.5,mg/m^3,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Biovolume,2023-12-11 07:50:00.000+10:00,0.11,mm3/l,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Cell count,2023-12-11 07:50:00.000+10:00,243878,cells/ml,,,,,,,,,,
WULE,Cyanobacteria Biovolume,2023-12-11 07:50:00.000+10:00,0.124,mm3/l,,,,,,,,,,
WULE,Enterococci,2023-12-11 07:50:00.000+10:00,3,cfu/100ml,,,,,,,,,,
WULE,Microcystis_Biovolume,2023-12-11 07:50:00.000+10:00,0.014,mm3/l,,,,,,,,,,
WULE,Microcystis_Cell count,2023-12-11 07:50:00.000+10:00,531,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria,2023-12-11 07:50:00.000+10:00,531,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria Biovolume,2023-12-11 07:50:00.000+10:00,0.014,mm3/l,,,,,,,,,,
