Location ID,Observed Property ID,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Lab: MDL,Latitude,Longitude
FB,Dissolved Reactive Phosphorus as P,2024-04-02 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-04-02 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-04-02 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-04-02 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-04-02 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-04-02 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Nitrite as N,2024-04-02 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-04-02 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Total Phosphorus as P,2024-04-02 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Woronichinia_Cell count,2024-04-02 19:03:00.000+10:00,,,LAB,45945,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-04-02 19:03:00.000+10:00,,,LAB,0,mm3/l,,-33.7272,150.692296
FB,Enterococci,2024-04-02 19:03:00.000+10:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Woronichinia_Biovolume,2024-04-02 19:03:00.000+10:00,,,LAB,0.832,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-04-02 19:03:00.000+10:00,,,LAB,79100,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-04-02 19:03:00.000+10:00,,,LAB,0,cells/ml,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Biovolume,2024-04-02 19:03:00.000+10:00,,,LAB,0.042,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Cell count,2024-04-02 19:03:00.000+10:00,,,LAB,782,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-04-02 19:03:00.000+10:00,,,LAB,0.014,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-04-02 19:03:00.000+10:00,,,LAB,0.888,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-04-02 19:03:00.000+10:00,,,LAB,32376,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-04-02 19:03:00.000+10:00,,,LAB,21.3,mg/m^3,,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-04-03 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-04-03 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-04-03 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-04-03 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-04-03 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Nitrogen as N,2024-04-03 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-04-03 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-04-03 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-04-03 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-04-15 12:00:00.000+10:00,,,LAB,0.1,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-04-15 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-04-15 12:00:00.000+10:00,,,LAB,0.11,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-04-15 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-04-15 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-04-15 12:00:00.000+10:00,,,LAB,0.8,mg/L,0.1,-33.7272,150.692296
FB,Nitrate as N,2024-04-15 12:00:00.000+10:00,,,LAB,0.09,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-04-15 12:00:00.000+10:00,,,LAB,0.9,mg/L,0.1,-33.7272,150.692296
FB,Ammonia as N,2024-04-15 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Microcystis species 2_Biovolume,2024-04-15 18:48:00.000+10:00,,,LAB,0.005,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-04-15 18:48:00.000+10:00,,,LAB,340,cells/ml,,-33.7272,150.692296
FB,Enterococci,2024-04-15 18:48:00.000+10:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-04-15 18:48:00.000+10:00,,,LAB,4590,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-04-15 18:48:00.000+10:00,,,LAB,0.104,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-04-15 18:48:00.000+10:00,,,LAB,0.098,mm3/l,,-33.7272,150.692296
FB,Merismopedia_Biovolume,2024-04-15 18:48:00.000+10:00,,,LAB,0.006,mm3/l,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-04-15 18:48:00.000+10:00,,,LAB,0.093,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-04-15 18:48:00.000+10:00,,,LAB,3440,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-04-15 18:48:00.000+10:00,,,LAB,43,mg/m^3,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-04-15 18:48:00.000+10:00,,,LAB,0,mm3/l,,-33.7272,150.692296
FB,Microcystis species 2_Cell count,2024-04-15 18:48:00.000+10:00,,,LAB,68,cells/ml,,-33.7272,150.692296
FB,Merismopedia_Cell count,2024-04-15 18:48:00.000+10:00,,,LAB,817,cells/ml,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-04-15 18:48:00.000+10:00,,,LAB,3368,cells/ml,,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-04-29 12:00:00.000+10:00,,,LAB,0.16,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-04-29 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-04-29 12:00:00.000+10:00,,,LAB,0.08,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-04-29 12:00:00.000+10:00,,,LAB,0.12,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-04-29 12:00:00.000+10:00,,,LAB,0.14,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-04-29 12:00:00.000+10:00,,,LAB,0.8,mg/L,0.1,-33.7272,150.692296
FB,Total suspended solids,2024-04-29 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Nitrite as N,2024-04-29 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-04-29 12:00:00.000+10:00,,,LAB,1,mg/L,0.1,-33.7272,150.692296
FB,Microcystis_Cell count,2024-04-29 18:24:00.000+10:00,,,LAB,20759,cells/ml,,-33.7272,150.692296
FB,Enterococci,2024-04-29 18:24:00.000+10:00,,,LAB,3,cfu/100ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-04-29 18:24:00.000+10:00,,,LAB,3.17,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-04-29 18:24:00.000+10:00,,,LAB,51190,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-04-29 18:24:00.000+10:00,,,LAB,30.5,mg/m^3,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-04-29 18:24:00.000+10:00,,,LAB,51190,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-04-29 18:24:00.000+10:00,,,LAB,3.17,mm3/l,,-33.7272,150.692296
FB,Microcystis species 2_Biovolume,2024-04-29 18:24:00.000+10:00,,,LAB,2.588,mm3/l,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-04-29 18:24:00.000+10:00,,,LAB,0.577,mm3/l,,-33.7272,150.692296
FB,Microcystis species 2_Cell count,2024-04-29 18:24:00.000+10:00,,,LAB,30430,cells/ml,,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-05-08 12:00:00.000+11:00,,,LAB,0.09,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-05-08 12:00:00.000+11:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-05-08 12:00:00.000+11:00,,,LAB,0.03,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-05-08 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-05-08 12:00:00.000+11:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-05-08 12:00:00.000+11:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrite as N,2024-05-08 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-05-08 12:00:00.000+11:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Nitrate as N,2024-05-08 12:00:00.000+11:00,,,LAB,0.09,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-06-03 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-06-03 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-06-03 12:00:00.000+10:00,,,LAB,0.9,mg/L,0.1,-33.7272,150.692296
FB,Total suspended solids,2024-06-03 12:00:00.000+10:00,,,LAB,9,mg/L,5,-33.7272,150.692296
FB,Total Nitrogen as N,2024-06-03 12:00:00.000+10:00,,,LAB,1,mg/L,0.1,-33.7272,150.692296
FB,Ammonia as N,2024-06-03 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-06-03 12:00:00.000+10:00,,,LAB,0.13,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-06-03 12:00:00.000+10:00,,,LAB,0.06,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-06-03 12:00:00.000+10:00,,,LAB,0.13,mg/L,0.01,-33.7272,150.692296
FB,Enterococci,2024-06-03 17:34:00.000+10:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2024-06-03 17:34:00.000+10:00,,,LAB,0.144,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-06-03 17:34:00.000+10:00,,,LAB,0.241,mm3/l,,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2024-06-03 17:34:00.000+10:00,,,LAB,833,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-06-03 17:34:00.000+10:00,,,LAB,4590,cells/ml,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-06-03 17:34:00.000+10:00,,,LAB,0.097,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-06-03 17:34:00.000+10:00,,,LAB,0.241,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-06-03 17:34:00.000+10:00,,,LAB,4590,cells/ml,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-06-03 17:34:00.000+10:00,,,LAB,3756,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-06-03 17:34:00.000+10:00,,,LAB,49.8,mg/m^3,,-33.7272,150.692296
FB,Nitrite as N,2024-07-01 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-07-01 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-07-01 12:00:00.000+10:00,,,LAB,7,mg/L,5,-33.7272,150.692296
FB,Nitrate as N,2024-07-01 12:00:00.000+10:00,,,LAB,0.15,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-07-01 12:00:00.000+10:00,,,LAB,0.15,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-07-01 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Ammonia as N,2024-07-01 12:00:00.000+10:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-07-01 12:00:00.000+10:00,,,LAB,0.8,mg/L,0.1,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-07-01 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Merismopedia_Cell count,2024-07-01 18:52:00.000+10:00,,,LAB,544,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-07-01 18:52:00.000+10:00,,,LAB,0.402,mm3/l,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-07-01 18:52:00.000+10:00,,,LAB,2041,cells/ml,,-33.7272,150.692296
FB,Merismopedia_Biovolume,2024-07-01 18:52:00.000+10:00,,,LAB,0.004,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-07-01 18:52:00.000+10:00,,,LAB,4030,cells/ml,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2024-07-01 18:52:00.000+10:00,,,LAB,0.345,mm3/l,,-33.7272,150.692296
FB,Enterococci,2024-07-01 18:52:00.000+10:00,,,LAB,2,cfu/100ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-07-01 18:52:00.000+10:00,,,LAB,4570,cells/ml,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-07-01 18:52:00.000+10:00,,,LAB,0.053,mm3/l,,-33.7272,150.692296
FB,Chlorophyll - a,2024-07-01 18:52:00.000+10:00,,,LAB,24.5,mg/m^3,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-07-01 18:52:00.000+10:00,,,LAB,0.398,mm3/l,,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2024-07-01 18:52:00.000+10:00,,,LAB,1988,cells/ml,,-33.7272,150.692296
FB,Total Nitrogen as N,2024-08-05 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Total suspended solids,2024-08-05 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-08-05 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-08-05 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrite as N,2024-08-05 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-08-05 12:00:00.000+10:00,,,LAB,0.09,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-08-05 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-08-05 12:00:00.000+10:00,,,LAB,0.09,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-08-05 12:00:00.000+10:00,,,LAB,0.03,mg/L,0.01,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-08-05 19:10:00.000+10:00,,,LAB,0.148,mm3/l,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2024-08-05 19:10:00.000+10:00,,,LAB,26.545,mm3/l,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-08-05 19:10:00.000+10:00,,,LAB,5689,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-08-05 19:10:00.000+10:00,,,LAB,98.9,mg/m^3,,-33.7272,150.692296
FB,Enterococci,2024-08-05 19:10:00.000+10:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-08-05 19:10:00.000+10:00,,,LAB,26.69,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-08-05 19:10:00.000+10:00,,,LAB,158400,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-08-05 19:10:00.000+10:00,,,LAB,158400,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-08-05 19:10:00.000+10:00,,,LAB,26.69,mm3/l,,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2024-08-05 19:10:00.000+10:00,,,LAB,152734,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-08-05 19:10:00.000+11:00,,,LAB,26.69,mm3/l,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-08-05 19:10:00.000+11:00,,,LAB,5689,cells/ml,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-08-05 19:10:00.000+11:00,,,LAB,0.148,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-08-05 19:10:00.000+11:00,,,LAB,158400,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-08-05 19:10:00.000+11:00,,,LAB,98.9,mg/m^3,,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2024-08-05 19:10:00.000+11:00,,,LAB,152734,cells/ml,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2024-08-05 19:10:00.000+11:00,,,LAB,26.545,mm3/l,,-33.7272,150.692296
FB,Enterococci,2024-08-05 19:10:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-08-05 19:10:00.000+11:00,,,LAB,26.69,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-08-05 19:10:00.000+11:00,,,LAB,158400,cells/ml,,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-09-02 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-09-02 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-09-02 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-09-02 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-09-02 12:00:00.000+10:00,,,LAB,1.1,mg/L,0.1,-33.7272,150.692296
FB,Total suspended solids,2024-09-02 12:00:00.000+10:00,,,LAB,10,mg/L,5,-33.7272,150.692296
FB,Total Phosphorus as P,2024-09-02 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-09-02 12:00:00.000+10:00,,,LAB,1.1,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-09-02 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-09-02 12:00:00.000+11:00,,,LAB,1.1,mg/L,0.1,-33.7272,150.692296
FB,Ammonia as N,2024-09-02 12:00:00.000+11:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-09-02 12:00:00.000+11:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-09-02 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-09-02 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-09-02 12:00:00.000+11:00,,,LAB,10,mg/L,5,-33.7272,150.692296
FB,Total Nitrogen as N,2024-09-02 12:00:00.000+11:00,,,LAB,1.1,mg/L,0.1,-33.7272,150.692296
FB,Nitrate as N,2024-09-02 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-09-02 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Enterococci,2024-09-02 19:18:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-09-02 19:18:00.000+11:00,,,LAB,4335,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-09-02 19:18:00.000+11:00,,,LAB,70.4,mg/m^3,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-09-02 19:18:00.000+11:00,,,LAB,76620,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-09-02 19:18:00.000+11:00,,,LAB,12.68,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-09-02 19:18:00.000+11:00,,,LAB,12.68,mm3/l,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-09-02 19:18:00.000+11:00,,,LAB,0.113,mm3/l,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2024-09-02 19:18:00.000+11:00,,,LAB,12.563,mm3/l,,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2024-09-02 19:18:00.000+11:00,,,LAB,72286,cells/ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-09-02 19:18:00.000+11:00,,,LAB,76620,cells/ml,,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-09-12 12:00:00.000+11:00,,,LAB,1,mg/L,0.1,-33.7272,150.692296
FB,Nitrate as N,2024-09-12 12:00:00.000+11:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-09-12 12:00:00.000+11:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-09-12 12:00:00.000+11:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-09-12 12:00:00.000+11:00,,,LAB,0.09,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-09-12 12:00:00.000+11:00,,,LAB,1,mg/L,0.1,-33.7272,150.692296
FB,Ammonia as N,2024-09-12 12:00:00.000+11:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-09-12 12:00:00.000+11:00,,,LAB,11,mg/L,5,-33.7272,150.692296
FB,Nitrite as N,2024-09-12 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-09-16 12:00:00.000+10:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-09-16 12:00:00.000+10:00,,,LAB,0.06,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-09-16 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-09-16 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-09-16 12:00:00.000+10:00,,,LAB,1.3,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-09-16 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-09-16 12:00:00.000+10:00,,,LAB,1.3,mg/L,0.1,-33.7272,150.692296
FB,Total suspended solids,2024-09-16 12:00:00.000+10:00,,,LAB,12,mg/L,5,-33.7272,150.692296
FB,Total Phosphorus as P,2024-09-16 12:00:00.000+10:00,,,LAB,0.07,mg/L,0.01,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2024-09-16 19:07:00.000+11:00,,,LAB,104285,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-09-16 19:07:00.000+11:00,,,LAB,42.4,mg/m^3,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-09-16 19:07:00.000+11:00,,,LAB,0.105,mm3/l,,-33.7272,150.692296
FB,Enterococci,2024-09-16 19:07:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-09-16 19:07:00.000+11:00,,,LAB,18.23,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-09-16 19:07:00.000+11:00,,,LAB,18.23,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-09-16 19:07:00.000+11:00,,,LAB,108300,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-09-16 19:07:00.000+11:00,,,LAB,108300,cells/ml,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2024-09-16 19:07:00.000+11:00,,,LAB,18.124,mm3/l,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-09-16 19:07:00.000+11:00,,,LAB,4042,cells/ml,,-33.7272,150.692296
FB,Nitrate as N,2024-09-30 12:00:00.000+10:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-09-30 12:00:00.000+10:00,,,LAB,0.8,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-09-30 12:00:00.000+10:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-09-30 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-09-30 12:00:00.000+10:00,,,LAB,0.8,mg/L,0.1,-33.7272,150.692296
FB,Ammonia as N,2024-09-30 12:00:00.000+10:00,,,LAB,0.07,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-09-30 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-09-30 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Phosphorus as P,2024-09-30 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Enterococci,2024-09-30 17:01:00.000+11:00,,,LAB,6,cfu/100ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-09-30 17:01:00.000+11:00,,,LAB,10410,cells/ml,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-09-30 17:01:00.000+11:00,,,LAB,10413,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-09-30 17:01:00.000+11:00,,,LAB,13.7,mg/m^3,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-09-30 17:01:00.000+11:00,,,LAB,0.271,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-09-30 17:01:00.000+11:00,,,LAB,0.271,mm3/l,,-33.7272,150.692296
